list-id-none,1,16,1,48,96677,2014,38
list-id-none,4,2,1,24,133818,5575,68
list-id-none,4,8,1,96,156221,1627,42
list-id-none,8,1,1,24,221961,9248,66
list-id-none,8,4,1,96,240977,2510,44
list-id-none,12,1,1,36,315388,8760,52
list-id-none,12,2,1,72,291944,4054,42
list-id-none,12,4,1,144,273886,1901,40
list-id-none,12,8,1,288,317499,1102,38
list-id-none,16,1,1,48,410248,8546,63
list-id-none,16,2,1,96,339742,3538,41
list-id-none,16,4,1,192,324123,1688,39
list-id-m,1,1,4,3,78915,26305,901
list-id-m,1,2,4,6,79791,13298,265
list-id-m,1,4,4,12,80039,6669,152
list-id-m,1,8,4,24,57490,2395,101
list-id-m,1,16,4,48,61309,1277,70
list-id-m,4,1,4,12,96444,8037,323
list-id-m,4,2,4,24,105809,4408,167
list-id-m,4,4,4,48,103938,2165,1499
list-id-m,4,8,4,96,117894,1228,422
list-id-m,4,16,4,192,101110,526,61
list-id-m,8,1,4,24,186619,7775,179
list-id-m,8,2,4,48,209952,4374,112
list-id-m,8,4,4,96,201336,2097,73
list-id-m,8,8,4,192,1026731,5347,1415
list-id-m,8,16,4,384,300848,783,2052
list-id-m,12,1,4,36,284542,7903,493
list-id-m,12,2,4,72,241231,3350,90
list-id-m,12,4,4,144,258800,1797,68
list-id-m,12,8,4,288,236197,820,229
list-id-m,12,16,4,576,724033,1257,6947
list-id-m,16,1,4,48,355656,7409,112
list-id-m,16,2,4,96,342727,3570,89
list-id-m,16,4,4,192,314893,1640,67
list-id-m,16,8,4,384,308921,804,56
list-id-m,16,16,4,768,321435,418,60
list-id-s,1,1,4,3,41867,13955,160
list-id-s,1,2,4,6,51746,8624,104
list-id-s,1,4,4,12,58899,4908,76
list-id-s,1,8,4,24,79831,3326,64
list-id-s,1,16,4,48,63046,1313,54
list-id-s,4,1,4,12,97140,8095,140
list-id-s,4,2,4,24,111603,4650,99
list-id-s,4,4,4,48,106567,2220,88
list-id-s,4,8,4,96,1633073,17011,68
list-id-s,4,16,4,192,149250,777,1122
list-id-s,8,1,4,24,194221,8092,108
list-id-s,8,2,4,48,190810,3975,75
list-id-s,8,4,4,96,158473,1650,61
list-id-s,8,8,4,192,206897,1077,69
list-id-s,8,16,4,384,236072,614,1324
list-id-s,12,1,4,36,286047,7945,122
list-id-s,12,2,4,72,221721,3079,124
list-id-s,12,4,4,144,268732,1866,75
list-id-s,12,8,4,288,294319,1021,221
list-id-s,12,16,4,576,533255,925,6567
list-id-s,16,1,4,48,376294,7839,127
list-id-s,16,2,4,96,332647,3465,89
list-id-s,16,4,4,192,354684,1847,75
list-id-s,16,8,4,384,391955,1020,112
list-id-s,16,16,4,768,460553,599,72
list-id-none,1,1,4,3,49941,16647,102
list-id-none,1,2,4,6,51202,8533,66
list-id-none,1,4,4,12,51510,4292,44
list-id-none,1,8,4,24,50701,2112,42
list-id-none,1,16,4,48,52324,1090,38
list-id-none,4,1,4,12,90840,7570,87
list-id-none,4,2,4,24,96051,4002,62
list-id-none,4,4,4,48,133008,2771,48
list-id-none,4,8,4,96,116514,1213,40
list-id-none,8,2,4,48,256896,5352,50
list-id-none,8,4,4,96,222451,2317,42
list-id-none,8,8,4,192,214773,1118,39
list-id-none,8,16,4,384,210342,547,38
list-id-none,12,1,4,36,278092,7724,44
list-id-none,12,2,4,72,281114,3904,42
list-id-none,12,4,4,144,308199,2140,39
list-id-none,12,8,4,288,305942,1062,36
list-id-none,16,1,4,48,369879,7705,46
list-id-none,16,2,4,96,317946,3311,40
list-id-none,16,4,4,192,303628,1581,37
list-id-none,16,8,4,384,427863,1114,38
list-id-none,16,16,4,768,415343,540,36
list-id-none,1,1,4,3,56589,18863,73
list-id-none,1,2,4,6,64391,10731,57
list-id-none,1,4,4,12,64384,5365,53
list-id-none,1,8,4,24,58133,2422,43
list-id-none,1,16,4,48,59892,1247,37
list-id-none,4,1,4,12,117038,9753,102
list-id-none,4,2,4,24,93332,3888,58
list-id-none,4,4,4,48,120996,2520,40
list-id-none,4,16,4,192,149524,778,37
list-id-none,8,1,4,24,203343,8472,66
list-id-none,8,2,4,48,236678,4930,49
list-id-none,8,4,4,96,248831,2591,40
list-id-none,8,16,4,384,247895,645,36
list-id-none,12,1,4,36,299161,8310,50
list-id-none,12,2,4,72,272057,3778,44
list-id-none,12,4,4,144,255986,1777,39
list-id-none,12,8,4,288,238431,827,36
list-id-none,12,16,4,576,238078,413,35
list-id-none,16,1,4,48,344426,7175,43
list-id-none,16,2,4,96,333545,3474,43
list-id-none,16,8,4,384,388248,1011,37
list-id-m,1,1,4,3,56413,18804,558
list-id-m,1,2,4,6,86829,14471,260
list-id-m,1,4,4,12,86825,7235,160
list-id-m,1,8,4,24,86735,3613,101
list-id-m,1,16,4,48,91809,1912,73
list-id-m,4,1,4,12,152019,12668,862
list-id-m,4,2,4,24,108651,4527,201
list-id-m,4,4,4,48,126756,2640,245
list-id-m,4,8,4,96,95112,990,671
list-id-m,4,16,4,192,249215,1297,2279
list-id-m,8,1,4,24,288808,12033,1159
list-id-m,8,2,4,48,235268,4901,1212
list-id-m,8,4,4,96,220042,2292,818
list-id-m,8,8,4,192,384510,2002,7240
list-id-m,8,16,4,384,573691,1493,7558
list-id-m,12,1,4,36,268806,7466,151
list-id-m,12,2,4,72,283996,3944,153
list-id-m,12,4,4,144,494274,3432,81
list-id-m,12,8,4,288,457590,1588,8137
list-id-m,12,16,4,576,336522,584,53
list-id-m,16,1,4,48,338766,7057,151
list-id-m,16,2,4,96,339703,3538,130
list-id-m,16,4,4,192,332498,1731,70
list-id-m,16,8,4,384,391499,1019,125
list-id-m,16,16,4,768,912681,1188,7908
list-id-s,1,1,4,3,39134,13044,136
list-id-s,1,2,4,6,77664,12944,105
list-id-s,1,4,4,12,77808,6484,77
list-id-s,1,8,4,24,73544,3064,61
list-id-s,1,16,4,48,62720,1306,55
list-id-s,4,1,4,12,109139,9094,446
list-id-s,4,2,4,24,161457,6727,111
list-id-s,4,4,4,48,160505,3343,81
list-id-s,4,8,4,96,108027,1125,293
list-id-s,4,16,4,192,117817,613,493
list-id-s,8,1,4,24,183818,7659,125
list-id-s,8,2,4,48,197028,4104,82
list-id-s,8,4,4,96,176249,1835,63
list-id-s,8,8,4,192,220155,1146,70
list-id-s,8,16,4,384,254321,662,1067
list-id-s,12,1,4,36,333256,9257,100
list-id-s,12,2,4,72,306989,4263,79
list-id-s,12,4,4,144,242106,1681,56
list-id-s,12,8,4,288,286363,994,338
list-id-s,12,16,4,576,400107,694,2772
list-id-s,16,1,4,48,367478,7655,80
list-id-s,16,2,4,96,302234,3148,69
list-id-s,16,4,4,192,317097,1651,61
list-id-s,16,8,4,384,390808,1017,75
list-id-s,16,16,4,768,1094866,1425,94
list-id-none,1,1,4,3,82626,27542,92
list-id-none,1,2,4,6,75677,12612,64
list-id-none,1,4,4,12,55555,4629,51
list-id-none,1,8,4,24,78144,3256,44
list-id-none,1,16,4,48,83684,1743,39
list-id-none,4,1,4,12,103488,8624,83
list-id-none,4,4,4,48,157204,3275,50
list-id-none,8,1,4,24,215354,8973,57
list-id-none,8,2,4,48,211940,4415,43
list-id-none,8,4,4,96,197144,2053,40
list-id-none,12,1,4,36,289345,8037,67
list-id-none,12,2,4,72,268119,3723,41
list-id-none,12,8,4,288,343778,1193,37
list-id-none,16,1,4,48,385931,8040,54
list-id-none,16,2,4,96,342881,3571,40
list-id-none,1,1,4,3,70071,23357,71
list-id-none,1,2,4,6,116609,19434,63
list-id-none,1,4,4,12,64133,5344,52
list-id-none,1,8,4,24,65150,2714,38
list-id-none,1,16,4,48,98855,2059,38
list-id-none,4,2,4,24,146013,6083,66
list-id-none,4,4,4,48,150456,3134,53
list-id-none,4,16,4,192,182953,952,38
list-id-none,8,1,4,24,247469,10311,63
list-id-none,8,2,4,48,1638204,34129,51
list-id-none,12,2,4,72,269685,3745,40
list-id-none,12,8,4,288,326243,1132,37
list-id-none,16,1,4,48,1788829,37267,49
list-id-none,16,2,4,96,1974654,20569,42
list-id-none,16,16,4,768,405315,527,35
